-8285,1456,592
-8345,1464,596
-8361,1466,526
-8291,1460,544
-8285,1468,550
-8285,1468,550
-8333,1480,474
-8331,1432,522
-8363,1476,514
-8343,1466,564
-8411,1318,526
-8387,1366,490
-8355,1384,526
-8389,1386,542
-8381,1364,532
-8427,1346,514
-8427,1346,514
-8407,1338,520
-8443,1348,504
-8399,1326,550
-8423,1550,544
-8421,1510,530
-8431,1512,498
-8445,1492,464
-8367,1494,518
-8377,1500,454
-8377,1500,454
-8393,1482,468
-8401,1456,462
-8377,1442,528
-8303,1382,548
-8319,1364,604
-8295,1342,510
-8287,1364,526
-8287,1364,526
-8247,1378,528
-8305,1378,472
-8299,1408,460
-8291,1382,486
-8253,1340,504
-8229,1338,422
-8203,1332,492
-8233,1364,524
-8331,1318,542
-8341,1290,578
-8341,1290,578
-8311,1280,542
-8261,1324,582
-8241,1322,564
-8229,1254,484
-8381,1414,488
-8309,1438,496
-8337,1384,478
-8367,1364,444
-8383,1352,484
-8369,1380,530
-8369,1380,530
-8361,1398,462
-8371,1394,460
-8401,1386,494
-8447,1438,422
-8435,1420,466
-8379,1434,408
-8403,1470,418
-8403,1470,418
-8409,1474,434
-8371,1498,428
-8363,1506,458
-8397,1472,508
-8401,1486,544
-8369,1310,522
-8357,1328,514
-8321,1346,534
-8345,1320,598
-8335,1342,546
-8335,1342,546
-8303,1274,584
-8271,1270,528
-8341,1310,516
-8355,1262,528
-8267,1324,456
-8263,1352,536
-8271,1356,528
-8273,1368,466
-8263,1358,462
-8263,1358,462
-8281,1320,466
-8227,1344,508
-8235,1358,442
-8231,1350,446
-8159,1396,492
-8151,1424,486
-8185,1376,432
-8223,1378,428
-8195,1378,470
-8179,1396,490
-8179,1396,490
-8223,1384,446
-8247,1404,492
-8223,1422,460
-8351,1356,448
-8351,1356,448
-8305,1372,450
-8275,1404,418
-8267,1402,428
-8321,1368,444
-8349,1368,420
-8349,1368,420
-8341,1380,450
-8325,1414,460
-8399,1458,482
-8399,1458,482
-8393,1504,510
-8461,1510,454
-8441,1496,528
-8381,1460,530
-8371,1424,442
-8371,1424,442
-8401,1442,480
-8445,1456,404
-8453,1492,420
-8457,1512,458
-8507,1498,448
-8465,1458,512
-8403,1476,500
-8403,1476,500
-8423,1474,506
-8445,1448,512
-8479,1498,498
-8463,1526,524
-8425,1426,436
-8397,1428,460
-8381,1398,524
-8405,1416,488
-8415,1446,476
-8423,1460,402
-8423,1460,402
-8409,1492,460
-8413,1468,404
-8469,1464,418
-8379,1476,418
-8397,1518,480
-8357,1490,388
-8317,1494,436
-8317,1494,436
-8333,1496,424
-8441,1460,422
-8417,1464,460
-8381,1428,458
-8361,1466,398
-8451,1464,544
-8429,1444,480
-8403,1414,494
-8411,1442,512
-8401,1394,598
-8401,1394,598
-8347,1392,522
-8359,1380,546
-8355,1400,580
-8341,1408,510
-8365,1410,582
-8393,1382,538
-8385,1368,596
-8361,1360,638
-8411,1386,592
-8373,1404,506
-8373,1404,506
-8397,1376,562
-8373,1362,558
-8389,1342,570
-8391,1436,504
-8313,1392,526
-8321,1374,558
-8309,1392,574
-8321,1390,538
-8357,1420,540
-8357,1420,540
-8359,1436,604
-8327,1424,554
-8339,1398,500
-8303,1326,528
-8365,1322,580
-8347,1344,542
-8363,1360,508
-8363,1360,508
-8375,1344,540
-8379,1368,574
-8365,1392,572
-8383,1396,532
-8355,1420,550
-8363,1364,588
-8369,1372,594
-8365,1378,504
-8331,1418,458
-8331,1418,458
-8419,1386,450
-8389,1416,542
-8359,1400,610
-8347,1402,476
-8383,1368,504
-8251,1366,582
-8277,1430,586
-8283,1420,584
-8251,1398,488
-8263,1412,468
-8263,1412,468
-8293,1444,494
-8267,1488,506
-8259,1460,488
-8303,1436,446
-8387,1532,466
-8343,1508,380
-8369,1480,450
-8363,1482,410
-8365,1540,376
-8379,1530,432
-8379,1530,432
-8365,1524,386
-8329,1520,410
-8337,1486,412
-8343,1500,460
-8353,1584,408
-8385,1602,466
-8369,1534,400
-8369,1534,400
-8359,1524,390
-8399,1552,442
-8375,1538,438
-8363,1516,384
-8379,1436,296
-8267,1398,334
-8269,1396,364
-8285,1386,384
-8307,1410,398
-8307,1410,398
-8301,1410,378
-8313,1388,402
-8287,1396,384
-8291,1412,380
-8287,1420,380
-8307,1350,310
-8279,1344,352
-8279,1312,414
-8325,1350,402
-8351,1350,380
-8351,1350,380
-8313,1342,352
-8317,1370,452
-8289,1398,408
-8269,1378,408
-8331,1374,374
-8349,1362,420
-8349,1362,420
-8297,1360,310
-8263,1372,398
-8295,1400,444
-8289,1396,416
-8265,1362,426
-8265,1362,426
-8263,1394,422
-8375,1366,390
-8353,1412,452
-8325,1398,422
-8325,1398,422
-8279,1432,440
-8317,1414,388
-8355,1434,410
-8355,1454,398
-8343,1462,402
-8343,1462,402
-8399,1454,392
-8425,1450,368
-8413,1422,362
-8445,1464,412
-8445,1464,412
-8431,1438,368
-8417,1430,386
-8409,1460,368
-8387,1432,420
-8391,1426,406
-8261,1312,474
-8319,1294,482
-8291,1258,460
-8299,1308,410
-8299,1308,410
-8297,1338,472
-8247,1352,542
-8287,1310,520
-8279,1290,500
-8253,1344,480
-8309,1398,506
-8291,1414,512
-8299,1458,448
-8297,1448,348
-8267,1426,350
-8267,1426,350
-8271,1454,392
-8263,1436,464
-8245,1424,408
-8305,1464,418
-8297,1404,478
-8303,1370,532
-8317,1438,476
-8317,1438,476
-8351,1492,434
-8319,1500,456
-8325,1504,514
-8347,1482,508
-8317,1480,506
-8317,1480,506
-8361,1416,472
-8405,1466,528
-8383,1424,486
-8385,1444,456
-8385,1444,456
-8383,1456,490
-8427,1412,530
-8403,1398,542
-8377,1414,526
-8383,1434,480
-8445,1472,470
-8407,1472,490
-8455,1454,454
-8417,1486,492
-8417,1486,492
-8461,1518,502
-8459,1464,508
-8417,1472,492
-8423,1496,546
-8443,1512,508
-8277,1394,502
-8327,1412,518
-8327,1412,518
-8289,1436,446
-8271,1422,426
-8327,1476,450
-8279,1462,442
-8259,1464,410
-8259,1464,410
-8227,1442,400
-8309,1514,466
-8305,1500,438
-8325,1460,374
-8325,1460,374
-8387,1460,414
-8369,1468,486
-8373,1432,476
-8349,1464,490
-8369,1444,526
-8369,1444,526
-8351,1542,404
-8379,1544,402
-8393,1564,464
