-8529,-75,956
-8501,-51,1010
-8485,-45,974
-8475,-99,1028
-8471,-105,960
-8523,-89,906
-8523,-89,906
-8507,-65,1040
-8451,-53,1008
-8459,-53,948
-8537,-71,990
-8517,-49,954
-8493,-93,916
-8497,-117,912
-8497,-117,912
-8459,-85,1004
-8495,-49,998
-8507,-61,928
-8479,-85,972
-8461,-77,916
-169,7980,598
-169,7980,598
-183,7978,636
-197,7966,602
-193,7986,606
-223,8054,588
-209,8040,596
-209,8040,596
-173,7964,612
-163,7998,628
-193,7954,590
-149,8014,554
-147,8008,618
-159,7958,640
-159,7958,640
-247,7964,604
-211,8010,620
-227,7988,590
-203,7972,598
-179,7990,640
-191,8018,632
-191,8018,632
-133,8016,636
-117,7990,620
-129,8022,586
-163,8024,562
-209,7976,656
-209,7976,656
-213,7998,598
-161,7996,624
-157,8026,576
-145,7992,602
-175,8020,632
-171,7998,662
-171,7998,662
-159,7992,646
-143,8014,628
-201,8026,618
-207,8020,580
-175,8008,542
-157,7970,602
-193,8024,526
-193,8024,526
-195,7996,570
-187,8020,636
-171,8046,606
-177,8034,632
-145,8024,602
-117,8018,622
-117,8018,622
-153,7988,580
-125,8028,544
-175,8014,556
-181,8012,628
-187,8012,612
-225,8026,578
-225,8026,578
-207,8026,586
-153,7998,510
-153,7984,532
-211,7986,612
-207,7994,594
-163,8014,680
-163,8014,680
-133,7986,590
-199,7986,586
-207,7966,564
-187,8006,638
-197,8066,590
-197,8066,590
-187,8026,684
-199,8002,628
-225,7990,574
-169,8000,570
-137,8004,538
-163,8016,556
-163,8016,556
-205,8018,574
-231,7992,584
-175,7982,618
-143,8048,668
-143,8048,668
-125,8044,636
-181,8010,610
-157,7956,630
-227,8018,592
-197,7978,592
-197,7978,592
-165,7984,630
-187,8042,582
-197,7980,624
-185,8032,612
-209,8016,560
-197,8008,572
-197,8008,572
-215,8042,570
-199,7998,570
-149,7986,622
-117,7998,630
-183,8010,642
-153,8014,584
-209,8048,626
-209,8048,626
-171,7998,612
-129,7998,554
-155,8030,602
-193,8032,652
-163,7960,600
-163,7960,600
-181,7958,592
-155,7986,616
-187,7976,564
-163,8004,606
-175,8066,596
-187,8032,600
-187,8032,600
-171,8016,614
-165,7996,568
-151,8024,526
-173,8040,500
-173,8016,618
-199,7998,592
-199,7998,592
-141,8032,578
-159,8000,600
-123,8008,590
-193,8000,504
-177,8036,592
-177,8036,592
-181,8018,634
-203,8000,624
-209,8024,626
-221,8014,588
-199,7982,656
-205,7958,698
-205,7958,698
-187,7970,584
-171,8038,630
-169,8044,616
-139,8020,614
-207,8026,504
-227,8030,584
-227,8030,584
-199,8012,586
-157,8008,568
-177,7986,562
-171,7988,526
-197,8018,580
-197,8018,580
-181,7988,576
-231,7980,574
-245,7990,516
-217,7966,586
-217,7966,586
-209,7964,600
-211,7994,618
-161,7998,656
-245,7944,660
-251,7980,636
-251,7980,636
-193,8004,558
-153,8030,600
-131,8024,636
-99,8040,590
-127,8020,618
-123,8062,650
-123,8062,650
-141,8002,600
-149,7992,628
-167,8000,592
-221,8024,630
-169,8020,596
-197,7978,588
-197,7978,588
-201,7992,580
-141,7974,552
-155,8008,602
-143,8058,596
-149,8064,612
-149,8064,612
-185,8014,594
-171,8010,560
-205,8006,640
-181,8014,606
-199,7984,594
-171,8020,612
-171,8020,612
-165,8048,612
-133,7980,520
-155,7962,592
-171,8024,648
-195,7974,576
-159,8022,642
-159,8022,642
-131,8002,684
-173,8024,668
-177,8004,620
-191,8006,580
-221,8032,620
-221,8032,620
-187,8034,620
-211,8002,628
-223,7950,596
-183,7998,554
-167,8002,564
-167,8002,564
-259,8024,576
-179,8002,642
-131,8004,680
-165,8028,592
-201,7990,596
-201,7990,596
-177,7984,610
-189,7978,628
-187,7996,652
-215,7974,704
-239,7986,586
-193,8030,582
-193,8030,582
-191,8052,682
-123,8000,610
-179,8004,636
-187,8010,608
-191,8016,576
-191,8016,576
-201,8028,582
-211,8012,600
-205,7998,596
-185,8016,612
-221,7982,658
-181,7992,578
-157,7990,576
-157,7990,576
-229,7948,590
-223,7986,646
-215,8008,626
-135,8026,566
-147,8000,554
-147,8000,554
-167,7998,580
-163,7998,600
-167,8026,652
-197,8036,592
-183,7998,582
-185,8014,552
-185,8014,552
-193,8004,632
-189,8016,610
-189,8002,658
-163,8000,592
-179,8022,576
-161,7988,650
-177,7998,646
-163,8002,674
-191,8018,652
-189,7972,646
