-211,8006,662
-155,8024,646
-133,8022,656
-199,8002,590
-213,8022,662
-207,8044,652
-207,8044,652
-127,8024,600
-171,7996,602
-163,7986,600
-209,7996,668
-209,7996,668
-201,8018,702
-167,8036,662
-147,7992,642
-157,7990,590
-141,7966,574
-141,7966,574
-127,7980,626
-161,8014,576
-397,-8285,724
-361,-8315,682
-283,-8285,666
-317,-8275,672
-317,-8275,672
-341,-8287,678
-385,-8305,740
-337,-8257,692
-345,-8293,700
-313,-8317,744
-307,-8305,722
-307,-8305,722
-269,-8293,730
-339,-8267,710
-365,-8277,710
-321,-8295,702
-285,-8283,784
-285,-8283,784
-297,-8307,798
-295,-8307,802
-335,-8279,762
-309,-8317,808
-353,-8307,768
-337,-8291,718
-337,-8291,718
-285,-8269,810
-265,-8289,780
-287,-8373,748
-341,-8329,650
-335,-8327,694
-305,-8269,832
-305,-8269,832
-321,-8299,766
-301,-8277,756
-295,-8289,732
-319,-8269,744
-283,-8293,834
-283,-8293,834
-307,-8295,816
-293,-8265,776
-325,-8285,808
-289,-8251,812
-313,-8257,714
-329,-8257,724
-329,-8257,724
-293,-8319,706
-317,-8289,698
-339,-8305,740
-307,-8319,724
-399,-8313,766
-345,-8257,750
-301,-8313,740
-303,-8259,768
-303,-8259,768
-329,-8293,814
-333,-8281,786
-259,-8275,742
-319,-8259,666
-351,-8267,736
-351,-8267,736
-345,-8297,754
-323,-8301,778
-299,-8309,754
-305,-8317,756
-323,-8295,796
-307,-8289,754
-307,-8289,754
-321,-8319,754
-385,-8319,750
-319,-8295,768
-335,-8281,770
-279,-8303,844
-279,-8303,844
-267,-8315,800
-317,-8299,736
-321,-8303,738
-295,-8315,762
-333,-8305,806
-341,-8317,750
-341,-8317,750
-357,-8317,716
-327,-8321,730
-295,-8343,716
-339,-8305,776
-313,-8275,810
-291,-8277,726
-291,-8277,726
-289,-8307,784
-289,-8283,792
-285,-8297,812
-313,-8287,732
-333,-8263,776
-313,-8299,774
-313,-8299,774
-307,-8325,742
-273,-8295,692
-289,-8303,754
-321,-8331,784
-279,-8279,838
-279,-8279,838
-343,-8281,728
-329,-8267,764
-295,-8279,746
-273,-8307,746
-277,-8295,752
-281,-8281,688
-281,-8281,688
-261,-8275,708
-319,-8299,666
-261,-8259,704
-295,-8321,728
-317,-8287,774
-317,-8287,774
-373,-8315,792
-331,-8315,760
-287,-8303,776
-285,-8271,778
-307,-8283,782
-303,-8275,788
-303,-8275,788
-325,-8337,730
-321,-8315,780
-317,-8291,688
-351,-8321,700
-347,-8311,708
-311,-8283,738
-311,-8283,738
-335,-8339,760
-347,-8333,740
-303,-8295,770
-297,-8267,694
-297,-8267,694
-321,-8319,742
-313,-8279,762
-327,-8287,722
-305,-8325,708
-297,-8337,716
-297,-8337,716
-333,-8313,790
-309,-8329,820
-317,-8297,816
-295,-8291,740
-255,-8303,770
-303,-8325,744
-303,-8325,744
-357,-8313,794
-299,-8291,774
-247,-8327,760
-317,-8329,774
-315,-8259,726
-297,-8299,716
-297,-8299,716
-341,-8313,742
-313,-8357,798
-309,-8305,758
-307,-8277,732
-307,-8325,774
-303,-8327,762
-303,-8327,762
-273,-8331,726
-329,-8279,706
-313,-8295,748
-307,-8285,750
-301,-8325,752
-331,-8305,796
-331,-8305,796
-263,-8311,764
-295,-8283,710
-285,-8321,776
-265,-8307,768
-303,-8283,690
-277,-8313,812
-333,-8313,792
-293,-8325,794
-279,-8325,754
-275,-8267,770
-275,-8267,770
-309,-8299,804
-339,-8297,800
-327,-8323,762
-301,-8307,764
-303,-8277,796
-259,-8283,824
-259,-8283,824
-281,-8309,784
-307,-8293,758
-369,-8305,778
-365,-8291,780
-303,-8361,768
-303,-8361,768
-287,-8269,792
-293,-8307,736
-293,-8313,742
-277,-8297,776
-321,-8303,818
-311,-8315,780
-311,-8315,780
-305,-8299,736
-299,-8283,798
-305,-8269,804
-275,-8311,784
-273,-8321,786
-307,-8277,806
-307,-8277,806
-327,-8289,760
-299,-8279,786
-359,-8273,818
-333,-8315,708
-315,-8257,696
-315,-8257,696
-335,-8265,738
-323,-8281,778
-291,-8299,738
-303,-8289,692
-295,-8273,788
-305,-8269,808
-305,-8269,808
-303,-8279,764
-299,-8303,688
-357,-8353,678
-315,-8315,808
-275,-8281,810
-257,-8305,786
-287,-8299,708
-299,-8329,676
-299,-8329,676
-293,-8311,670
-349,-8331,738
-289,-8329,742
-297,-8337,702
-321,-8277,752
-315,-8319,742
-315,-8319,742
-341,-8345,810
-303,-8315,784
-299,-8307,726
-283,-8299,770
-293,-8327,788
-293,-8327,788
-293,-8301,776
-305,-8279,740
-327,-8257,730
-303,-8325,762
-297,-8327,762
-293,-8343,796
-293,-8343,796
-325,-8303,802
-277,-8297,764
-289,-8285,688
-289,-8277,698
-315,-8239,722
-325,-8281,830
-325,-8281,830
-309,-8283,752
-263,-8281,764
-265,-8307,734
-327,-8297,754
-267,-8307,726
-267,-8307,726
-295,-8307,712
-357,-8301,780
-307,-8311,736
-293,-8355,724
-281,-8295,744
-265,-8299,738
-265,-8299,738
-289,-8315,698
-299,-8295,784
-271,-8281,748
-311,-8271,694
-269,-8349,792
-297,-8325,770
-297,-8325,770
-287,-8321,766
-283,-8325,754
-285,-8285,750
-267,-8301,726
-293,-8335,730
-293,-8335,730
-289,-8311,782
-321,-8285,782
-327,-8283,758
-305,-8283,768
-321,-8273,764
-333,-8313,784
-333,-8313,784
-349,-8277,774
-335,-8315,712
-319,-8359,726
-325,-8319,762
-295,-8299,714
-349,-8315,690
-349,-8315,690
-313,-8301,764
-313,-8253,808
-323,-8325,814
-323,-8315,714
-337,-8265,752
-337,-8265,752
-323,-8295,748
-293,-8307,782
-293,-8307,782
-313,-8269,718
-337,-8295,748
-349,-8321,728
-317,-8335,732
-321,-8235,802
-321,-8235,802
-315,-8233,708
-281,-8315,766
-325,-8315,810
-341,-8329,802
-341,-8325,738
-287,-8289,748
-287,-8289,748
-315,-8255,758
-327,-8285,746
-313,-8299,764
-297,-8281,772
-275,-8325,760
-355,-8303,780
-355,-8303,780
-333,-8297,748
-315,-8309,656
-309,-8291,736
-301,-8305,756
-349,-8315,778
-349,-8315,778
-309,-8321,784
-315,-8327,752
-301,-8327,792
-289,-8305,774
-335,-8289,748
-295,-8301,690
-295,-8301,690
-319,-8323,706
-333,-8279,774
-277,-8287,766
-249,-8281,742
-273,-8283,762
-317,-8297,684
-317,-8297,684
-327,-8285,656
-307,-8309,802
-331,-8333,776
-317,-8317,756
-299,-8333,742
-299,-8333,742
-317,-8307,760
-327,-8249,792
-345,-8341,754
-321,-8295,766
-259,-8287,744
-287,-8277,796
-287,-8277,796
-331,-8285,758
-315,-8269,684
-309,-8277,716
-341,-8301,776
-335,-8293,728
-271,-8303,756
-333,-8319,766
-333,-8319,766
-329,-8315,714
-303,-8267,842
-341,-8311,852
-339,-8293,770
-307,-8309,744
-307,-8309,744
-359,-8349,708
-335,-8313,776
-321,-8329,732
-279,-8301,722
-293,-8319,758
-341,-8337,760
-341,-8337,760
-317,-8315,744
-293,-8273,766
-291,-8315,758
-303,-8309,738
-303,-8337,732
-313,-8305,656
-313,-8305,656
-303,-8273,690
-285,-8303,742
-325,-8259,768
-307,-8299,724
-293,-8267,768
-293,-8267,768
-327,-8265,706
-325,-8337,832
-307,-8269,856
-307,-8253,832
-309,-8273,832
-321,-8267,826
-321,-8267,826
-325,-8283,782
-311,-8277,666
-281,-8271,682
-307,-8325,742
-337,-8275,766
-305,-8281,702
-305,-8281,702
-293,-8295,714
-281,-8279,768
-293,-8315,772
-307,-8279,734
-285,-8291,746
-285,-8291,746
-323,-8303,772
-309,-8283,738
-317,-8295,738
-297,-8309,750
-335,-8313,828
-335,-8313,828
-331,-8249,814
-309,-8227,786
-311,-8261,794
-317,-8279,774
-299,-8299,778
-371,-8253,738
-371,-8253,738
-359,-8311,754
-331,-8287,712
-315,-8291,704
-315,-8271,750
-309,-8279,754
-309,-8279,754
-303,-8305,800
-319,-8311,742
-297,-8297,788
-347,-8305,800
-293,-8303,790
-303,-8299,770
-303,-8299,770
-315,-8287,702
-313,-8273,720
-307,-8281,752
-315,-8259,774
-311,-8279,770
-325,-8335,776
-325,-8335,776
-285,-8289,776
-289,-8293,786
-303,-8307,774
-327,-8303,728
-313,-8297,708
-313,-8297,708
-295,-8261,732
-323,-8285,720
-291,-8315,794
-315,-8289,802
-379,-8305,784
-379,-8305,784
-305,-8307,760
-269,-8319,778
-259,-8293,728
-327,-8303,692
-323,-8301,702
-323,-8301,702
-287,-8313,816
-253,-8281,746
-249,-8271,756
-341,-8305,768
-341,-8333,726
-325,-8293,678
-325,-8293,678
-269,-8295,716
-293,-8303,786
-265,-8271,794
-355,-8291,804
-377,-8281,776
-323,-8325,744
-323,-8325,744
-279,-8275,728
-285,-8295,722
-323,-8287,816
-313,-8317,802
-287,-8327,764
-287,-8327,764
-279,-8299,714
-325,-8257,718
-273,-8295,786
-299,-8303,780
-275,-8293,840
-289,-8285,772
-289,-8285,772
-299,-8321,742
-317,-8285,754
-331,-8267,816
-343,-8285,742
-299,-8307,768
-305,-8291,780
-305,-8291,780
-323,-8311,772
-325,-8285,760
-287,-8307,774
-293,-8347,746
-315,-8265,732
-315,-8265,732
-273,-8359,742
-273,-8359,742
-295,-8279,778
-329,-8319,776
-319,-8269,770
-315,-8271,754
-349,-8295,744
-349,-8295,744
-337,-8313,698
-315,-8317,770
-341,-8261,766
-347,-8299,796
-347,-8299,796
-309,-8325,808
-317,-8341,856
-309,-8339,784
-293,-8267,750
-287,-8265,756
-287,-8265,756
-319,-8289,740
-345,-8303,714
-347,-8299,812
-357,-8297,796
-353,-8335,774
-321,-8329,728
-327,-8325,826
-327,-8325,826
-333,-8333,754
-273,-8287,772
-249,-8291,822
-297,-8311,746
-305,-8269,754
-241,-8255,778
-241,-8255,778
-269,-8299,816
-279,-8299,804
-335,-8339,722
-331,-8313,706
-299,-8329,754
-299,-8329,754
-331,-8289,804
-321,-8301,836
-337,-8301,810
-289,-8273,764
-265,-8301,776
-317,-8289,760
-317,-8289,760
-309,-8307,760
-271,-8355,770
-315,-8351,762
-329,-8331,708
-269,-8315,680
-283,-8319,734
-283,-8319,734
-277,-8311,780
-313,-8307,812
-345,-8313,752
-335,-8355,704
-363,-8309,786
-363,-8309,786
-343,-8277,762
-339,-8283,730
-307,-8259,736
-265,-8285,754
-295,-8293,714
-313,-8279,838
-313,-8279,838
-313,-8295,782
-329,-8297,748
-317,-8299,734
-295,-8313,744
-289,-8301,704
-303,-8307,726
-303,-8307,726
-317,-8281,742
-295,-8261,808
-301,-8291,774
-309,-8275,732
-351,-8269,786
-351,-8269,786
-321,-8235,700
-303,-8267,746
-325,-8283,774
-273,-8291,750
-321,-8291,716
-321,-8291,716
-345,-8293,750
-293,-8307,808
-349,-8327,792
-341,-8321,832
-341,-8307,840
-295,-8293,792
-307,-8317,742
-313,-8281,760
-313,-8281,760
-309,-8293,734
-327,-8299,686
-349,-8249,738
-371,-8247,732
-333,-8327,766
-307,-8311,818
-307,-8311,818
-295,-8303,808
-303,-8315,826
-283,-8295,746
-283,-8315,764
-339,-8311,768
-339,-8311,768
-323,-8263,718
-299,-8285,782
-311,-8299,744
-289,-8269,808
-275,-8285,812
-275,-8285,812
-309,-8291,842
-287,-8303,774
-291,-8327,708
-309,-8303,732
-309,-8273,790
-309,-8273,790
-299,-8261,760
-305,-8275,712
-269,-8337,706
-319,-8243,774
-319,-8243,774
-313,-8311,718
-323,-8287,764
-337,-8305,790
-315,-8337,746
-343,-8325,698
-297,-8329,732
-295,-8313,834
-369,-8299,794
-329,-8305,822
-365,-8311,826
-341,-8241,812
-341,-8241,812
-323,-8271,716
-349,-8313,720
-323,-8287,776
-345,-8335,744
-329,-8337,734
-287,-8321,746
-299,-8303,790
-313,-8321,774
-313,-8321,774
-315,-8315,748
-291,-8317,732
-289,-8293,736
-311,-8315,780
-295,-8271,742
-321,-8315,786
-303,-8301,740
-267,-8271,720
-299,-8315,754
-351,-8279,690
-351,-8279,690
-327,-8267,748
-315,-8283,778
-283,-8267,764
-317,-8281,784
-281,-8331,808
-281,-8331,808
-297,-8273,750
-303,-8257,746
-259,-8293,748
-259,-8309,744
-307,-8295,704
-307,-8295,704
-301,-8265,708
-327,-8333,700
-341,-8305,802
-263,-8271,846
-263,-8271,846
-279,-8307,802
-317,-8377,766
-263,-8323,804
-225,-8291,780
-281,-8311,714
-281,-8311,714
-303,-8275,766
-303,-8275,766
-317,-8261,744
-303,-8293,688
-275,-8317,758
-287,-8303,784
-293,-8291,768
-293,-8291,768
-307,-8311,736
-265,-8303,784
-301,-8349,774
-269,-8341,754
-269,-8341,754
-293,-8331,702
-283,-8337,754
-323,-8323,756
-355,-8339,780
-337,-8311,748
-337,-8311,748
-319,-8297,796
-351,-8313,804
-317,-8289,742
-293,-8275,816
-285,-8295,850
-285,-8295,850
-309,-8293,786
-335,-8291,728
-319,-8277,668
-349,-8255,660
-323,-8277,674
-323,-8315,780
-335,-8305,770
-335,-8305,770
-315,-8303,760
-347,-8335,798
-283,-8257,784
-263,-8239,780
-257,-8269,746
-257,-8269,746
-299,-8287,760
-255,-8325,764
-283,-8323,734
-277,-8309,750
-277,-8309,750
-337,-8305,784
-353,-8311,824
-297,-8313,814
-279,-8287,792
-309,-8307,812
-309,-8307,812
-327,-8287,786
-331,-8283,770
-293,-8305,780
-301,-8337,732
-301,-8337,732
-321,-8289,758
-317,-8291,804
-299,-8313,754
-313,-8315,778
-279,-8287,778
-289,-8293,770
